year,loc,lat,lon,irrigation,str_emmean,srad_mean_growingseason,srad_sum_growingseason,tmax_mean_growingseason,tmin_mean_growingseason,tamp_mean_growingseason,gdd_mean_growingseason,gdd_sum_growingseason,vp_mean_growingseason,dayl_mean_growingseason,prcp_sum_growingseason,srad_mean_April,srad_sum_April,tmax_mean_April,tmin_mean_April,tamp_mean_April,gdd_mean_April,gdd_sum_April,vp_mean_April,dayl_mean_April,prcp_sum_April,srad_mean_May,srad_sum_May,tmax_mean_May,tmin_mean_May,tamp_mean_May,gdd_mean_May,gdd_sum_May,vp_mean_May,dayl_mean_May,prcp_sum_May,srad_mean_June,srad_sum_June,tmax_mean_June,tmin_mean_June,tamp_mean_June,gdd_mean_June,gdd_sum_June,vp_mean_June,dayl_mean_June,prcp_sum_June,srad_mean_July,srad_sum_July,tmax_mean_July,tmin_mean_July,tamp_mean_July,gdd_mean_July,gdd_sum_July,vp_mean_July,dayl_mean_July,prcp_sum_July,srad_mean_August,srad_sum_August,tmax_mean_August,tmin_mean_August,tamp_mean_August,gdd_mean_August,gdd_sum_August,vp_mean_August,dayl_mean_August,prcp_sum_August,srad_mean_September,srad_sum_September,tmax_mean_September,tmin_mean_September,tamp_mean_September,gdd_mean_September,gdd_sum_September,vp_mean_September,dayl_mean_September,prcp_sum_September,srad_mean_October,srad_sum_October,tmax_mean_October,tmin_mean_October,tamp_mean_October,gdd_mean_October,gdd_sum_October,vp_mean_October,dayl_mean_October,prcp_sum_October,srad_mean_November,srad_sum_November,tmax_mean_November,tmin_mean_November,tamp_mean_November,gdd_mean_November,gdd_sum_November,vp_mean_November,dayl_mean_November,prcp_sum_November,srad_mean_April_May,srad_sum_April_May,tmax_mean_April_May,tmin_mean_April_May,tamp_mean_April_May,gdd_mean_April_May,gdd_sum_April_May,vp_mean_April_May,dayl_mean_April_May,prcp_sum_April_May,srad_mean_June_July,srad_sum_June_July,tmax_mean_June_July,tmin_mean_June_July,tamp_mean_June_July,gdd_mean_June_July,gdd_sum_June_July,vp_mean_June_July,dayl_mean_June_July,prcp_sum_June_July,srad_mean_August_September,srad_sum_August_September,tmax_mean_August_September,tmin_mean_August_September,tamp_mean_August_September,gdd_mean_August_September,gdd_sum_August_September,vp_mean_August_September,dayl_mean_August_September,prcp_sum_August_September,srad_mean_October_November,srad_sum_October_November,tmax_mean_October_November,tmin_mean_October_November,tamp_mean_October_November,gdd_mean_October_November,gdd_sum_October_November,vp_mean_October_November,dayl_mean_October_November,prcp_sum_October_November,srad_mean_April_May_June_July,srad_sum_April_May_June_July,tmax_mean_April_May_June_July,tmin_mean_April_May_June_July,tamp_mean_April_May_June_July,gdd_mean_April_May_June_July,gdd_sum_April_May_June_July,vp_mean_April_May_June_July,dayl_mean_April_May_June_July,prcp_sum_April_May_June_July,srad_mean_August_September_October_November,srad_sum_August_September_October_November,tmax_mean_August_September_October_November,tmin_mean_August_September_October_November,tamp_mean_August_September_October_November,gdd_mean_August_September_October_November,gdd_sum_August_September_October_November,vp_mean_August_September_October_November,dayl_mean_August_September_October_November,prcp_sum_August_September_October_November,region,state
2004,"Saint Joseph, LA",31.9184,91.2335,NA,31.301096752333542,357.560491803279,87244.76,28.6572540983607,16.9734836065574,11.6837704918033,8.07975409836066,1971.46,2022.14225409836,45538.9064344262,1336.36,413.822666666667,12414.68,24.79,10.5933333333333,14.1966666666667,4.85033333333333,145.51,1337.867,46082.608,82.62,372.502580645161,11547.58,28.5438709677419,17.4061290322581,11.1377419354839,7.84338709677419,243.145,2034.77032258065,49093.5309677419,269.23,338.724666666667,10161.74,30.6183333333333,20.7096666666667,9.90866666666667,10.064,301.92,2452.63033333333,50593.3756666667,279.91,409.972258064516,12709.14,32.6041935483871,21.4916129032258,11.1125806451613,11.4479032258065,354.885,2570.37483870968,49887.755483871,160.25,395.038064516129,12246.18,32.0390322580645,19.6283870967742,12.4106451612903,10.4604838709677,324.275,2328.93612903226,47280.0238709677,132.01,391.892666666667,11756.78,31.2063333333333,18.193,13.0133333333333,9.2625,277.875,2111.93333333333,43799.7553333333,13.99,297.827096774194,9232.64,28.3335483870968,16.7951612903226,11.5383870967742,7.56806451612903,234.61,1963.50709677419,40206.5951612903,141.86,239.200666666667,7176.02,20.893,10.723,10.17,2.97466666666667,89.24,1350.15166666667,37223.8643333333,256.49,392.82393442623,23962.26,26.6977049180328,14.0555737704918,12.642131147541,6.37139344262295,388.655,1692.03098360656,47612.7491803279,351.85,374.932459016393,22870.88,31.6275409836066,21.1070491803279,10.5204918032787,10.7672950819672,656.805,2512.46770491803,50234.7818032787,440.16,393.491147540984,24002.96,31.6295081967213,18.9224590163934,12.7070491803279,9.87131147540984,602.15,2222.21344262295,45568.4163934426,146,268.994426229508,16408.66,24.674262295082,13.8088524590164,10.8654098360656,5.30901639344262,323.85,1661.8568852459,38739.6783606557,398.35,383.878196721311,46833.14,29.1626229508197,17.5813114754098,1412.92,8.56934426229508,1045.46,2102.2493442623,48923.7654918033,792.01,331.242786885246,40411.62,28.1518852459016,16.3656557377049,1437.92,7.59016393442623,926,1942.03516393443,42154.0473770492,544.35,Midsouth,Louisiana
2005,"Saint Joseph, LA",31.9184,91.2335,NA,30.901174874315547,382.734057377049,93387.11,29.5339754098361,15.9896721311475,13.5443032786885,8.47420081967213,2067.705,1938.50331967213,45572.0004918033,666.22,426.863666666667,12805.91,24.4116666666667,10.954,13.4576666666667,4.43033333333333,132.91,1331.21233333333,45969.3843333333,98.35,425.558387096774,13192.31,28.5303225806452,14.7141935483871,13.8161290322581,7.04322580645161,218.34,1718.99451612903,49013.3964516129,112.58,405.053,12151.59,32.0033333333333,20.025,11.9783333333333,10.4141666666667,312.425,2347.82833333333,50577.8036666667,52.41,376.112258064516,11659.48,33.7122580645161,22.398064516129,11.3141935483871,12.4551612903226,386.11,2713.2267741935502,49944.6987096774,78.78,407.986774193548,12647.59,35.1677419354839,21.9087096774194,13.2590322580645,12.9364516129032,401.03,2632.33612903226,47383.9670967742,73.47,367.544333333333,11026.33,33.229,19.7476666666667,13.4813333333333,10.8883333333333,326.65,2272.01433333333,43919.381,191.17,381.523225806452,11827.22,26.5603225806452,10.4709677419355,16.0893548387097,5.79629032258064,179.685,1353.78838709677,40319.1474193548,0,269.222666666667,8076.68,22.4626666666667,7.51433333333333,14.9483333333333,3.68516666666667,110.555,1116.48133333333,37302.4516666667,59.46,426.200327868852,25998.22,26.5047540983607,12.8649180327869,13.6398360655738,5.75819672131148,351.25,1528.28196721311,47516.3413114754,210.93,390.345409836066,23811.07,32.8718032786885,21.2309836065574,11.6408196721311,11.451393442623,698.535,2533.52262295082,50256.0618032787,131.19,388.097049180328,23673.92,34.214262295082,20.8459016393443,13.3683606557377,11.9291803278689,727.68,2455.12868852459,45680.072295082,264.64,326.293442622951,19903.9,24.5450819672131,9.01688524590164,15.5281967213115,4.75803278688525,290.24,1237.08,38835.526557377,59.46,408.272868852459,49809.29,29.6882786885246,17.0479508196721,1542.12,8.60479508196721,1049.785,2030.90229508197,48886.201557377,342.12,357.195245901639,43577.82,29.3796721311475,14.931393442623,1762.69,8.34360655737705,1017.92,1846.1043442623,42257.7994262295,324.1,Midsouth,Louisiana
2007,"Saint Joseph, LA",31.9184,91.2335,NA,32.32886530514673,371.591598360656,90668.35,29.0870491803279,16.1897540983607,12.8972950819672,8.24934426229508,2012.84,1892.7068442623,45572.0004918033,758.27,409.780666666667,12293.42,23.674,9.93066666666667,13.7433333333333,4.205,126.15,1246.07366666667,45969.3843333333,80.39,430.644193548387,13349.97,29.4683870967742,15.9774193548387,13.4909677419355,7.62661290322581,236.425,1711.27129032258,49013.3964516129,57.67,417.795666666667,12533.87,33.257,19.7653333333333,13.4916666666667,10.9111666666667,327.335,2044.055,50577.8036666667,33.31,356.948387096774,11065.4,31.5483870967742,20.5748387096774,10.9735483870968,10.4616129032258,324.31,2381.19290322581,49944.6987096774,280.78,410.765161290323,12733.72,35.5432258064516,22.1916129032258,13.3516129032258,13.236935483871,410.345,2676.65258064516,47383.9670967742,47.86,337.113333333333,10113.4,31.2193333333333,19.7906666666667,11.4286666666667,9.97583333333333,299.275,2335.72066666667,43919.381,128.52,336.827096774194,10441.64,26.7867741935484,13.3212903225806,13.4654838709677,6.41838709677419,198.97,1614.32451612903,40319.1474193548,77.4,271.231,8136.93,20.966,7.72266666666667,13.2433333333333,3.001,90.03,1105.277,37302.4516666667,52.34,420.383442622951,25643.39,26.6186885245902,13.003606557377,13.6150819672131,5.94385245901639,362.575,1482.48557377049,47516.3413114754,138.06,386.873278688525,23599.27,32.3886885245902,20.1767213114754,12.2119672131148,10.6827049180328,651.645,2215.38737704918,50256.0618032787,314.09,374.542950819672,22847.12,33.4167213114754,21.0108196721311,12.4059016393443,11.6331147540984,709.62,2508.98114754098,45680.072295082,176.38,304.566721311475,18578.57,23.9240983606557,10.567868852459,13.3562295081967,4.73770491803279,289,1363.97327868852,38835.526557377,129.74,403.628360655738,49242.66,29.5036885245902,16.5901639344262,1575.45,8.31327868852459,1014.22,1848.9364754098401,48886.201557377,452.15,339.554836065574,41425.69,28.6704098360656,15.7893442622951,1571.49,8.18540983606557,998.62,1936.47721311475,42257.7994262295,306.12,Midsouth,Louisiana
2008,"Saint Joseph, LA",31.9184,91.2335,NA,32.596781996122374,367.905081967213,89768.84,28.3993442622951,16.0452049180328,12.3541393442623,7.9234631147541,1933.325,1951.52483606557,45538.9064344262,1214.57,398.753666666667,11962.61,25.0433333333333,12.0673333333333,12.976,5.02616666666667,150.785,1471.75333333333,46082.608,112.56,401.65935483871,12451.44,28.4316129032258,16.1761290322581,12.2554838709677,7.36161290322581,228.21,1883.43096774194,49093.5309677419,148.2,400.480333333333,12014.41,32.8113333333333,21.0856666666667,11.7256666666667,11.3485,340.455,2508.82166666667,50593.3756666667,76.4,421.755806451613,13074.43,34.5996774193548,21.4661290322581,13.1335483870968,12.4282258064516,385.275,2577.19451612903,49887.755483871,11.91,335.686451612903,10406.28,31.7993548387097,21.3741935483871,10.4251612903226,10.9867741935484,340.59,2549.6264516129,47280.0238709677,309.55,364.598666666667,10937.96,29.0746666666667,18.7526666666667,10.322,8.61166666666667,258.35,2220.53133333333,43799.7553333333,323.65,350.457419354839,10864.18,25.5832258064516,11.45,14.1332258064516,5.28709677419355,163.9,1420.05903225806,40206.5951612903,34.42,268.584333333333,8057.53,19.6243333333333,5.78,13.8443333333333,2.192,65.76,959.974333333333,37223.8643333333,197.88,400.230327868852,24414.05,26.7652459016393,14.1554098360656,12.6098360655738,6.21303278688525,378.995,1680.96655737705,47612.7491803279,260.76,411.292459016393,25088.84,33.7201639344262,21.2790163934426,12.4411475409836,11.8972131147541,725.73,2543.56852459016,50234.7818032787,88.31,349.905573770492,21344.24,30.4593442622951,20.0849180327869,10.3744262295082,9.81868852459016,598.94,2387.77639344262,45568.4163934426,633.2,310.191967213115,18921.71,22.6526229508197,8.66147540983607,13.9911475409836,3.76491803278689,229.66,1193.78786885246,38739.6783606557,232.3,405.761393442623,49502.89,30.2427049180328,17.7172131147541,1528.11,9.05512295081967,1104.725,2112.26754098361,48923.7654918033,349.07,330.048770491803,40265.95,26.5559836065574,14.3731967213115,1486.3,6.79180327868852,828.6,1790.78213114754,42154.0473770492,865.5,Midsouth,Louisiana
2010,"Saint Joseph, LA",31.9184,91.2335,NA,36.37093779914974,372.585409836066,90910.84,30.4734016393443,17.1620901639344,13.3113114754098,9.40149590163934,2293.965,1995.51774590164,45572.0004918033,651.91,425.777333333333,12773.32,26.8656666666667,12.0406666666667,14.825,5.8075,174.225,1441.136,45969.3843333333,24.2,393.669677419355,12203.76,30.9512903225806,18.1832258064516,12.768064516129,9.14612903225806,283.53,2021.1735483871,49013.3964516129,64.84,402.687,12080.61,34.3846666666667,23.0506666666667,11.334,13.1176666666667,393.53,2372.64066666667,50577.8036666667,34.92,373.965161290323,11592.92,34.0174193548387,23.4003225806452,10.6170967741935,13.1088709677419,406.375,2580.10741935484,49944.6987096774,79.01,364.640322580645,11303.85,34.8425806451613,23.9887096774194,10.8538709677419,13.7646774193548,426.705,2911.76129032258,47383.9670967742,179.64,405.121666666667,12153.65,33.236,18.8383333333333,14.3976666666667,10.7226666666667,321.68,2219.26233333333,43919.381,34.93,357.526129032258,11083.31,28.1738709677419,10.4377419354839,17.7361290322581,6.40129032258065,198.44,1311.31870967742,40319.1474193548,60.05,257.314,7719.42,21.1126666666667,7.11166666666667,14.001,2.98266666666667,89.48,1078.66566666667,37302.4516666667,174.32,409.460327868852,24977.08,28.9419672131148,15.1622950819672,13.7796721311475,7.50418032786885,457.755,1735.90918032787,47516.3413114754,89.04,388.090655737705,23673.53,34.1980327868852,23.2283606557377,10.9696721311475,13.1131967213115,799.905,2478.07459016393,50256.0618032787,113.93,384.549180327869,23457.5,34.0524590163934,21.455737704918,12.5967213114754,12.268606557377,748.385,2571.18803278689,45680.072295082,214.57,308.241475409836,18802.73,24.7011475409836,8.80196721311475,15.8991803278689,4.72,287.92,1196.89918032787,38835.526557377,234.37,398.775491803279,48650.61,31.57,19.1953278688525,1509.71,10.3086885245902,1257.66,2106.9918852459,48886.201557377,202.97,346.395327868852,42260.23,29.3768032786885,15.1288524590164,1738.25,8.49430327868853,1036.305,1884.04360655738,42257.7994262295,448.94,Midsouth,Louisiana
2011,"Saint Joseph, LA",31.9184,91.2335,NA,35.32223888242969,374.274016393443,91322.86,30.1698360655738,16.4706147540984,13.6992213114754,9.08217213114754,2216.05,2022.8862704918,45572.0004918033,591.96,426.163666666667,12784.91,27.6583333333333,12.9963333333333,14.662,6.55433333333333,196.63,1563.768,45969.3843333333,89.59,423.475483870968,13127.74,29.1248387096774,15.5403225806452,13.5845161290323,7.82435483870968,242.555,1839.76935483871,49013.3964516129,36.38,374.844666666667,11245.34,34.7013333333333,22.0986666666667,12.6026666666667,12.8,384,2669.429,50577.8036666667,103.43,357.468709677419,11081.53,34.5567741935484,23.5283870967742,11.0283870967742,13.44,416.64,2889.66096774194,49944.6987096774,104.49,427.029677419355,13237.92,36.7506451612903,23.2441935483871,13.5064516129032,14.3895161290323,446.075,2852.99225806452,47383.9670967742,16.58,365.812,10974.36,30.4503333333333,17.226,13.2243333333333,8.68983333333333,260.695,2008.24833333333,43919.381,145.17,368.849032258065,11434.32,26.2041935483871,9.12193548387097,17.0822580645161,5.34629032258065,165.735,1203.75064516129,40319.1474193548,16.89,247.891333333333,7436.74,21.7136666666667,7.824,13.8896666666667,3.45733333333333,103.72,1132.31733333333,37302.4516666667,79.43,424.797540983607,25912.65,28.403606557377,14.2891803278689,14.1144262295082,7.19975409836066,439.185,1704.03098360656,47516.3413114754,125.97,366.014262295082,22326.87,34.627868852459,22.8252459016393,11.8026229508197,13.1252459016393,800.64,2781.35016393443,50256.0618032787,207.92,396.92262295082,24212.28,33.652131147541,20.2844262295082,13.3677049180328,11.586393442623,706.77,2437.54442622951,45680.072295082,161.75,309.361639344262,18871.06,23.995737704918,8.48360655737705,15.512131147541,4.41729508196721,269.455,1168.61950819672,38835.526557377,96.32,395.405901639344,48239.52,31.515737704918,18.5572131147541,1580.94,10.1625,1239.825,2242.69057377049,48886.201557377,333.89,353.142131147541,43083.34,28.8239344262295,14.3840163934426,1761.67,8.00184426229508,976.225,1803.08196721311,42257.7994262295,258.07,Midsouth,Louisiana
2012,"Saint Joseph, LA",31.9184,91.2335,NA,35.079136555611264,371.542295081967,90656.32,29.0499180327869,16.0206147540984,13.0293032786885,8.25795081967213,2014.94,1951.57573770492,45538.9064344262,796.25,418.684333333333,12560.53,26.401,13.488,12.913,5.67783333333333,170.335,1577.29966666667,46082.608,74.42,412.254193548387,12779.88,30.7412903225806,17.9577419354839,12.7835483870968,8.84209677419355,274.105,2074.54419354839,49093.5309677419,73.68,404.239,12127.17,32.714,20.2033333333333,12.5106666666667,10.8586666666667,325.76,2342.06133333333,50593.3756666667,65.66,347.041612903226,10758.29,33.7703225806452,22.3058064516129,11.4645161290323,12.438064516129,385.58,2670.29258064516,49887.755483871,174.62,368.35935483871,11419.14,32.98,21.9341935483871,11.0458064516129,11.8570967741935,367.57,2654.14903225806,47280.0238709677,229.21,379.857,11395.71,30.8656666666667,18.106,12.7596666666667,9.2575,277.725,2144.07266666667,43799.7553333333,85.12,345.208064516129,10701.45,24.6977419354839,10.3490322580645,14.3487096774194,4.62129032258065,143.26,1300.17064516129,40206.5951612903,40.23,297.138333333333,8914.15,20.0296666666667,3.53866666666667,16.491,2.3535,70.605,820.254,37223.8643333333,53.31,415.416557377049,25340.41,28.6067213114754,15.7595081967213,12.8472131147541,7.28590163934426,444.44,1829.99770491803,47612.7491803279,148.1,375.171475409836,22885.46,33.2508196721312,21.2718032786885,11.9790163934426,11.6613114754098,711.34,2508.86737704918,50234.7818032787,240.28,374.01393442623,22814.85,31.9401639344262,20.0514754098361,11.8886885245902,10.578606557377,645.295,2403.29180327869,45568.4163934426,314.33,321.567213114754,19615.6,22.4019672131148,6.99967213114754,15.4022950819672,3.50598360655738,213.865,1064.14606557377,38739.6783606557,93.54,395.294016393443,48225.87,30.9287704918033,18.5156557377049,1514.4,9.47360655737705,1155.78,2169.43254098361,48923.7654918033,388.38,347.790573770492,42430.45,27.1710655737705,13.5255737704918,1664.75,7.04229508196721,859.16,1733.71893442623,42154.0473770492,407.87,Midsouth,Louisiana
2013,"Saint Joseph, LA",31.9184,91.2335,NA,34.56378389472956,370.154262295082,90317.64,28.3855737704918,16.0860655737705,12.2995081967213,8.04604508196721,1963.235,1950.84889344262,45572.0004918033,906.39,386.139666666667,11584.19,24.0436666666667,11.135,12.9086666666667,4.675,140.25,1385.62733333333,45969.3843333333,140.23,402.23064516129,12469.15,27.318064516129,15.4235483870968,11.8945161290323,6.84129032258065,212.08,1825.87032258065,49013.3964516129,129.31,392.335333333333,11770.06,32.3336666666667,21.314,11.0196666666667,11.2238333333333,336.715,2542.058,50577.8036666667,100.89,400.32064516129,12409.94,32.528064516129,20.4574193548387,12.0706451612903,10.8927419354839,337.675,2417.86161290323,49944.6987096774,117.27,409.25,12686.75,33.4190322580645,21.4777419354839,11.9412903225806,11.8483870967742,367.3,2577.61096774194,47383.9670967742,29.65,377.087333333333,11312.62,33.1133333333333,19.356,13.7573333333333,10.6543333333333,319.63,2210.791,43919.381,133.3,323.670322580645,10033.78,26.1212903225806,13.5845161290323,12.5367741935484,5.99983870967742,185.995,1640.17580645161,40319.1474193548,47.75,268.371666666667,8051.15,18.0126666666667,5.72033333333333,12.2923333333333,2.11966666666667,63.59,984.858666666667,37302.4516666667,207.99,394.317049180328,24053.34,25.7077049180328,13.3144262295082,12.3932786885246,5.77590163934426,352.33,1609.35737704918,47516.3413114754,269.54,396.393442622951,24180,32.4324590163934,20.8786885245902,11.5537704918033,11.0555737704918,674.39,2478.94180327869,50256.0618032787,218.16,393.432295081967,23999.37,33.2686885245902,20.434262295082,12.8344262295082,11.2611475409836,686.93,2397.20770491803,45680.072295082,162.95,296.474262295082,18084.93,22.1334426229508,9.71688524590164,12.4165573770492,4.09155737704918,249.585,1317.88868852459,38835.526557377,255.74,395.355245901639,48233.34,29.0700819672131,17.0965573770492,1460.77,8.41573770491803,1026.72,2044.14959016393,48886.201557377,487.7,344.953278688525,42084.3,27.7010655737705,15.0755737704918,1540.31,7.6763524590164,936.515,1857.54819672131,42257.7994262295,418.69,Midsouth,Louisiana
2014,"Saint Joseph, LA",31.9184,91.2335,NA,34.0009192387044,367.165983606557,89588.5,28.0356147540984,15.8690983606557,12.1665163934426,7.84797131147541,1914.905,1941.23897540984,45572.0004918033,1083.18,400.498666666667,12014.96,24.486,11.5553333333333,12.9306666666667,4.62283333333333,138.685,1404.63033333333,45969.3843333333,202.63,392.034516129032,12153.07,27.8645161290323,15.7441935483871,12.1203225806452,7.00483870967742,217.15,1835.93225806452,49013.3964516129,187.24,357.967666666667,10739.03,31.308,21.2186666666667,10.0893333333333,10.6633333333333,319.9,2527.445,50577.8036666667,189.66,402.87064516129,12488.99,31.6035483870968,20.6883870967742,10.9151612903226,10.5459677419355,326.925,2454.8064516129,49944.6987096774,107.19,384.654193548387,11924.28,32.5396774193548,21.3109677419355,11.2287096774194,11.3253225806452,351.085,2547.8164516129,47383.9670967742,157.49,370.079666666667,11102.39,31.489,19.787,11.702,10.1375,304.125,2337.62066666667,43919.381,63.11,350.883225806452,10877.38,27.3732258064516,13.0848387096774,14.2883870967742,6.5341935483871,202.56,1582.25225806452,40319.1474193548,94.97,276.28,8288.4,17.3796666666667,3.31833333333333,14.0613333333333,1.81583333333333,54.475,817.546666666667,37302.4516666667,80.89,396.197213114754,24168.03,26.2029508196721,13.6840983606557,12.5188524590164,5.8333606557377,355.835,1623.81655737705,47516.3413114754,389.87,380.787213114754,23228.02,31.4581967213115,20.9491803278689,10.5090163934426,10.6036885245902,646.825,2490.53032786885,50256.0618032787,296.85,377.486393442623,23026.67,32.0229508196721,20.5614754098361,11.4614754098361,10.7411475409836,655.21,2444.44147540984,45680.072295082,220.6,314.193114754098,19165.78,22.4583606557377,8.2816393442623,14.1767213114754,4.21368852459016,257.035,1206.16754098361,38835.526557377,175.86,388.492213114754,47396.05,28.8305737704918,17.3166393442623,1404.7,8.21852459016393,1002.66,2057.17344262295,48886.201557377,686.72,345.839754098361,42192.45,27.2406557377049,14.4215573770492,1563.93,7.47741803278689,912.245,1825.30450819672,42257.7994262295,396.46,Midsouth,Louisiana
2015,"Saint Joseph, LA",31.9184,91.2335,NA,34.94900330167212,364.947418032787,89047.17,29.7989344262295,17.6759836065574,12.1229508196721,8.8118237704918,2150.085,2089.11799180328,45572.0004918033,1026.22,351.400666666667,10542.02,25.3593333333333,15.231,10.1283333333333,5.44266666666667,163.28,1760.26433333333,45969.3843333333,114.67,406.573548387097,12603.78,29.1277419354839,17.3290322580645,11.7987096774194,8.05016129032258,249.555,2014.42064516129,49013.3964516129,187.74,389.197333333333,11675.92,32.4643333333333,21.4793333333333,10.985,11.3718333333333,341.155,2579.156,50577.8036666667,76.77,400.002903225806,12400.09,34.5212903225806,23.3132258064516,11.208064516129,13.3172580645161,412.835,2870.15967741935,49944.6987096774,62.74,407.120322580645,12620.73,34.3716129032258,21.1325806451613,13.2390322580645,12.1903225806452,377.9,2528.37903225806,47383.9670967742,53.14,386.685666666667,11600.57,32.897,18.3936666666667,14.5033333333333,10.2968333333333,308.905,2118.49133333333,43919.381,32.84,321.23064516129,9958.15,27.4532258064516,13.401935483871,14.0512903225806,6.19774193548387,192.13,1445.9064516129,40319.1474193548,274.37,254.863666666667,7645.91,21.9876666666667,10.978,11.0096666666667,3.4775,104.325,1379.42,37302.4516666667,223.95,379.439344262295,23145.8,27.2744262295082,16.2972131147541,10.9772131147541,6.7677868852459,412.835,1889.42573770492,47516.3413114754,302.41,394.68868852459,24076.01,33.5096721311475,22.4113114754098,11.0983606557377,12.3604918032787,753.99,2727.0431147541,50256.0618032787,139.51,397.070491803279,24221.3,33.646393442623,19.7855737704918,13.8608196721311,11.2590983606557,686.805,2326.79491803279,45680.072295082,85.98,288.591147540984,17604.06,24.7652459016393,12.2098360655738,12.5554098360656,4.85991803278688,296.455,1413.20819672131,38835.526557377,498.32,387.064016393443,47221.81,30.3920491803279,19.354262295082,1346.61,9.5641393442623,1166.825,2308.23442622951,48886.201557377,441.92,342.830819672131,41825.36,29.2058196721311,15.9977049180328,1611.39,8.05950819672131,983.26,1870.00155737705,42257.7994262295,584.3,Midsouth,Louisiana
2016,"Saint Joseph, LA",31.9184,91.2335,NA,35.658352901347286,365.263196721311,89124.2199999999,30.0581557377049,17.4490573770492,12.6090983606557,9.06309426229508,2211.395,2109.47446721312,45538.9064344262,802.68,378.34,11350.2,25.562,14.146,11.416,5.36666666666667,161,1650.54633333333,46082.608,131.79,422.48,13096.88,28.5345161290323,16.8816129032258,11.6529032258065,7.54887096774194,234.015,1959.28709677419,49093.5309677419,58.38,363.566,10906.98,32.5956666666667,21.6906666666667,10.905,11.5431666666667,346.295,2603.10833333333,50593.3756666667,155.34,387.46064516129,12011.28,34.4193548387097,22.8754838709677,11.5438709677419,13.0474193548387,404.47,2793.64548387097,49887.755483871,85.16,336.591290322581,10434.33,33.6009677419355,22.911935483871,10.6890322580645,12.6564516129032,392.35,2794.99451612903,47280.0238709677,199.94,381.232,11436.96,32.9456666666667,20.771,12.1746666666667,11.2706666666667,338.12,2467.91833333333,43799.7553333333,40.58,370.306451612903,11479.5,29.4377419354839,12.911935483871,16.5258064516129,7.14467741935484,221.485,1527.07516129032,40206.5951612903,13.76,280.269666666667,8408.09,23.1773333333333,7.211,15.9663333333333,3.78866666666667,113.66,1057.98366666667,37223.8643333333,117.73,400.771803278689,24447.08,27.0726229508197,15.5362295081967,11.536393442623,6.47565573770492,395.015,1807.44737704918,47612.7491803279,190.17,375.709180327869,22918.26,33.5224590163934,22.2927868852459,11.2296721311475,12.3076229508197,750.765,2699.93868852459,50234.7818032787,240.5,358.545737704918,21871.29,33.2786885245902,21.8590163934426,11.4196721311475,11.9749180327869,730.47,2634.13737704918,45568.4163934426,240.52,326.02606557377,19887.59,26.3588524590164,10.1081967213115,16.2506557377049,5.49418032786885,335.145,1296.37442622951,38739.6783606557,131.49,388.240491803279,47365.34,30.2975409836066,18.9145081967213,1388.73,9.3916393442623,1145.78,2253.69303278689,48923.7654918033,430.67,342.285901639344,41758.88,29.8187704918033,15.983606557377,1687.89,8.73454918032787,1065.615,1965.25590163934,42154.0473770492,372.01,Midsouth,Louisiana
2018,"Saint Joseph, LA",31.9184,91.2335,NA,33.460673091183736,358.62618852459,87504.79,28.7748360655738,17.0134426229508,11.761393442623,8.57198770491803,2091.565,2074.02893442623,45572.0004918033,1008.06,416.873333333333,12506.2,22.8713333333333,9.515,13.3563333333333,3.69283333333333,110.785,1209.94533333333,45969.3843333333,178.7,411.229677419355,12748.12,31.6906451612903,18.5622580645161,13.1283870967742,9.63096774193548,298.56,2155.65548387097,49013.3964516129,83.72,368.353666666667,11050.61,33.1166666666667,21.9816666666667,11.135,11.9491666666667,358.475,2650.07533333333,50577.8036666667,59.09,385.168064516129,11940.21,33.8564516129032,22.4748387096774,11.3816129032258,12.5656451612903,389.535,2728.33935483871,49944.6987096774,134.44,390.364193548387,12101.29,33.4161290322581,21.1187096774194,12.2974193548387,11.6674193548387,361.69,2510.60806451613,47383.9670967742,100.31,314.960333333333,9448.81,31.5963333333333,21.5023333333333,10.094,10.9493333333333,328.48,2568.66066666667,43919.381,156.84,329.982580645161,10229.46,26.4167741935484,14.7429032258065,11.6738709677419,6.36177419354839,197.215,1753.75387096774,40319.1474193548,93.54,249.336333333333,7480.09,16.8916666666667,5.915,10.9766666666667,1.56083333333333,46.825,986.785333333333,37302.4516666667,201.42,414.005245901639,25254.32,27.3532786885246,14.1127868852459,13.2404918032787,6.7105737704918,409.345,1690.55213114754,47516.3413114754,262.42,376.89868852459,22990.82,33.4926229508197,22.2322950819672,11.2603278688525,12.2624590163934,748.01,2689.84885245902,50256.0618032787,193.53,353.280327868852,21550.1,32.5211475409836,21.3073770491803,11.2137704918033,11.314262295082,690.17,2539.15852459016,45680.072295082,257.15,290.320491803279,17709.55,21.7322950819672,10.4013114754098,11.3309836065574,4.00065573770492,244.04,1376.5562295082,38835.526557377,294.96,395.451967213115,48245.14,30.4229508196721,18.1725409836066,1494.55,9.48651639344262,1157.355,2190.20049180328,48886.201557377,455.95,321.800409836066,39259.65,27.1267213114754,15.8543442622951,1375.23,7.65745901639345,934.21,1957.85737704918,42257.7994262295,552.11,Midsouth,Louisiana
